Time,Iter,Assembly_ID,Mass,Altitude,Distance,Velocity,FlightPathAngle,HeadingAngle,Latitude,Longitude,AngleAttack,AngleSideslip,ECEF_X,ECEF_Y,ECEF_Z,ECEF_vU,ECEF_vV,ECEF_vW,BODY_COM_X,BODY_COM_Y,BODY_COM_Z,Aero_Fx_B,Aero_Fy_B,Aero_Fz_B,Aero_Mx_B,Aero_My_B,Aero_Mz_B,Lift,Drag,Crosswind,Inertia_xx,Inertia_xy,Inertia_xz,Inertia_yy,Inertia_yz,Inertia_zz,Roll,Pitch,Yaw,distRoll,distPitch,distYaw,VelRoll,VelPitch,VelYaw,magnitudeOmega,angularMomentum_x,angularMomentum_y,angularMomentum_z,magnitudeAngularMomentum,Quat_w,Quat_x,Quat_y,Quat_z,Quat_prev_w,Quat_prev_x,Quat_prev_y,Quat_prev_z,Mach,Speedsound,Density,Temperature,Pressure,SpecificHeatRatio,qmax,Tmax,knudsen,N2_mass_pct,O2_mass_pct,O_mass_pct,He_mass_pct,Ar_mass_pct,N_mass_pct,H_mass_pct,Pstag,Tstag,Rhostag,Aref,Lref,Temperature_obj_0,Temperature_obj_1,Temperature_obj_2,Temperature_obj_3,Temperature_obj_4,Temperature_obj_5,Temperature_obj_6,Temperature_obj_7,Temperature_obj_8,Mass_obj_0,Mass_obj_1,Mass_obj_2,Mass_obj_3,Mass_obj_4,Mass_obj_5,Mass_obj_6,Mass_obj_7,Mass_obj_8
2.9,29,1,557672.3382391419,100004.25559873173,0,7999.971474916274,-0.061384165524,45.061499185989,20.145682222795,-31.845509889894,0.181775173388,0.011351031591,5168357.922658986,-3210203.872399,2217287.2128936443,1337.478134167541,5835.621087255716,5306.243715291841,-10.539127582763,9.336696822732,2.034751030906,-262.069855028333,0.09523585029,-0.481388557776,1.398168133934,7.125698592301,-20.605187892416,-0.744858702403,262.069214619288,0.147152047882,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000527650208,0.206707325966,45.050149827331,-4.2203767e-05,0.001073407296,44.996920227453,5.4242358e-05,0.000778169302,-0.00202651874,0.002171466762,1.697129127697,23.706366866381,-61.623011742334,66.047465155563,0.569897284335,-0.509918497456,-0.641082425067,0.064911751865,0.569897284344,-0.509918497464,-0.641082425078,0.064911751866,29.100727463448,274.906236793041,4.33883e-07,182.11304305734,0.0232071572,1.41292672615,76456.75282767104,300.0,0.031363041957,0.772023391719,0.193685260521,0.022779489045,1.646076e-06,0.011509323674,8.88402e-07,5.63e-10,25.49098353651,32023.482650364313,2.710251e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
3.0,30,1,557672.3382391419,100004.65323579953,0,7999.970275985072,-0.060535980513,45.063629349937,20.150707202433,-31.840176872561,0.188083557114,0.011846958767,5168491.670472402,-3209620.310290274,2217817.8372651734,1336.807938050486,5836.070681428408,5305.916316224901,-10.539127582763,9.336696822732,2.034751030906,-252.760119420119,0.094312366774,-0.561551739076,2.644739048023,6.478722726388,-19.818424138724,-0.649029741542,252.759885031818,0.146572671984,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000551592839,0.213878572678,45.051784200669,-3.6333124e-05,0.001153559762,44.99671079805,5.8706425e-05,0.000801524656,-0.002094294026,0.002243202105,1.836945787047,24.418936894361,-63.6835304709,68.22939910415,0.569897858612,-0.509917380823,-0.641082936763,0.064910428088,0.569897858623,-0.509917380832,-0.641082936775,0.064910428089,29.100602334571,274.90737765525,4.33849e-07,182.11426285116,0.023205521234,1.41292731761,76453.0008265202,300.0,0.031365487359,0.772023347878,0.193684076346,0.022780813254,1.646143e-06,0.011509227381,8.88436e-07,5.63e-10,25.488975504042,32023.468924251705,2.710036e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
3.1,31,1,557672.3382391419,100005.06292042685,0,7999.969064320614,-0.059687796529,45.065760141688,20.15573199089,-31.834843487899,0.194394277287,0.012349729964,5168625.351266207,-3209036.7032221314,2218348.428896796,1336.137729238466,5836.520201302788,5305.588839928776,-10.539127582763,9.336696822732,2.034751030906,-252.743375979272,0.093415462909,-0.578987814647,2.645497635072,6.436283134582,-19.814606283292,-0.659416285584,252.743152930937,0.147889921972,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.00057586765,0.221052149492,45.0534123642,-2.9621031e-05,0.001235831123,44.996494848117,6.7120935e-05,0.000822713609,-0.00215949933,0.002311882406,2.101419523401,25.06680935632,-65.665372817038,70.318575657645,0.56989845178,-0.509916225374,-0.641083466748,0.064909062708,0.569898451791,-0.509916225385,-0.641083466761,0.06490906271,29.100473485766,274.908553231402,4.33814e-07,182.115519793195,0.023203835837,1.412927927004,76449.13583162436,300.0,0.031368007062,0.772023302699,0.193682856271,0.02278217762,1.646212e-06,0.011509128164,8.88471e-07,5.63e-10,25.48690693859,32023.454970001047,2.709814e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
3.2,32,1,557672.3382391419,100005.48465251335,0,7999.967838256711,-0.058839613701,45.0678915613,20.160756588083,-31.829509735817,0.200707117273,0.012859089697,5168758.965039131,-3208453.051202001,2218878.987780789,1335.467507452821,5836.969645662694,5305.261285298944,-10.539127582763,9.336696822732,2.034751030906,-252.726063342985,0.09250666908,-0.596428790695,2.646246891154,6.393815391365,-19.810717383221,-0.669800718952,252.725852410967,0.149223909924,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000600868156,0.228227839747,45.055034574957,-2.2067122e-05,0.001320207396,44.996272378892,7.5539082e-05,0.000843762728,-0.002224692247,0.002380524582,2.365969098478,25.710437897531,-67.646833364456,72.406619109693,0.569899064236,-0.50991503046,-0.641084014731,0.064907660179,0.569899064249,-0.509915030471,-0.641084014745,0.06490766018,29.100340909695,274.909763534468,4.33778e-07,182.116813900224,0.023202101023,1.412928554333,76445.15780637723,300.0,0.031370601085,0.772023256182,0.193681600295,0.022783582146,1.646282e-06,0.011509026024,8.88507e-07,5.63e-10,25.484777843957,32023.44077434391,2.709585e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
3.3,33,1,557672.3382391419,100005.9184319568,0,7999.966597793617,-0.057991432042,45.07002360883,20.165780993931,-31.824175616227,0.207022063057,0.013375036985,5168892.511789877,-3207869.354237435,2219409.513909319,1334.797272706467,5837.419014499211,5304.933652342129,-10.539127582763,9.336696822732,2.034751030906,-252.708181625775,0.091585990445,-0.613874529277,2.646986806687,6.351319885704,-19.806757454075,-0.68018292824,252.70798358779,0.150574615182,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.00062659227,0.235405629441,45.056650834214,-1.3671039e-05,0.001406674587,44.996043391638,8.3960835e-05,0.000864671919,-0.002289872544,0.002449127031,2.630593578267,26.349819704703,-69.627905008227,74.493477411644,0.569899695905,-0.509913796077,-0.641084580776,0.06490622057,0.56989969592,-0.509913796089,-0.641084580792,0.064906220571,29.100204605046,274.911008577801,4.33741e-07,182.118145189524,0.023200316804,1.412929199598,76441.06676151429,300.0,0.031373269446,0.772023208327,0.193680308415,0.022785026835,1.646355e-06,0.011508920959,8.88544e-07,5.64e-10,25.482588234977,32023.42633727711,2.70935e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
3.4,34,1,557672.3382391419,100006.36425865408,0,7999.965342931592,-0.057143251564,45.072156284335,20.170805208352,-31.818841129043,0.213339100614,0.013897570821,5169025.991517148,-3207285.612335985,2219940.007274553,1334.127025012324,5837.868307803427,5304.605941065056,-10.539127582763,9.336696822732,2.034751030906,-252.68973094583,0.090653432289,-0.631324892325,2.64771737219,6.308797006969,-19.802726512045,-0.690562800085,252.689546580944,0.151942016724,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000653037903,0.242585504565,45.058261143265,-4.432422e-06,0.001495218697,44.995807887639,9.2386167e-05,0.000885441092,-0.002355039987,0.002517688319,2.895292027794,26.984952003431,-71.608580644992,76.579104020249,0.569900346709,-0.509912522222,-0.641085164947,0.064904743951,0.569900346725,-0.509912522236,-0.641085164964,0.064904743953,29.100064570468,274.912288375138,4.33702e-07,182.119513678864,0.023198483193,1.412929862801,76436.8627080907,300.0,0.031376012165,0.772023159132,0.193678980631,0.02278651169,1.64643e-06,0.01150881297,8.88583e-07,5.64e-10,25.480338126896,32023.411658797326,2.709108e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
3.5,35,1,557672.3382391419,100006.82213249963,0,7999.964073670896,-0.056295072282,45.07428958787,20.175829231263,-31.813506274174,0.219658215909,0.014426690176,5169159.404219649,-3206701.825505205,2220470.4678686596,1333.456764383308,5838.317525566434,5304.278151474453,-10.539127582763,9.336696822732,2.034751030906,-252.670711425073,0.08970900002,-0.648779741661,2.648438578286,6.26624714493,-19.798624573952,-0.700940221164,252.670541513699,0.153326093166,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000680202961,0.249767451099,45.059865503431,5.649082e-06,0.001585825712,44.995565868205,0.000100815046,0.000906070157,-0.002420194342,0.002586207157,3.160063511136,27.615832058231,-73.588853173022,78.663457163942,0.56990101657,-0.509911208893,-0.641085767306,0.064903230395,0.569901016587,-0.509911208908,-0.641085767325,0.064903230396,29.099920804572,274.913602940597,4.33663e-07,182.120919386509,0.023196600204,1.412930543942,76432.54565749533,300.0,0.031378829262,0.772023108597,0.19367761694,0.022788036714,1.646507e-06,0.011508702056,8.88622e-07,5.64e-10,25.478027535377,32023.396738901192,2.70886e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
3.6,36,1,557672.3382391419,100007.29205339141,0,7999.962790011786,-0.055446894206,45.076423519491,20.180853062584,-31.808171051535,0.225979394898,0.014962393998,5169292.749896087,-3206117.9937526477,2221000.8956838073,1332.786490832341,5838.766667779323,5303.95028357705,-10.539127582763,9.336696822732,2.034751030906,-252.651123188885,0.088752699174,-0.666238939012,2.649150415697,6.223670689741,-19.794451657226,-0.711315078175,252.650968512769,0.154726822761,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000708085349,0.256951455013,45.061463916051,1.6573827e-05,0.001678481615,44.995317334667,0.000109247443,0.000926559027,-0.002485335377,0.002654682386,3.424907091428,28.242457172586,-75.568715492278,80.746499223701,0.56990170541,-0.509909856087,-0.641086387918,0.06490167997,0.569901705428,-0.509909856103,-0.641086387938,0.064901679972,29.099773305931,274.914952288692,4.33623e-07,182.12236233123,0.023194667851,1.412931243024,76428.1156213945,300.0,0.031381720757,0.772023056721,0.193676217341,0.02278960191,1.646586e-06,0.011508588215,8.88662e-07,5.64e-10,25.475656476472,32023.381577584973,2.708606e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
3.7,37,1,557672.3382391419,100007.77402122645,0,7999.961491954522,-0.054598717351,45.078558079256,20.185876702232,-31.802835461035,0.23230262353,0.015504681208,5169426.02854517,-3205534.11708587,2221531.290712165,1332.116204372339,5839.215734433191,5303.62233737958,-10.539127582763,9.336696822732,2.034751030906,-252.63096636631,0.087784535411,-0.683702345998,2.649852875248,6.181068031944,-19.790207779922,-0.72168725786,252.630827708524,0.156144183401,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000736682966,0.264137502271,45.06305638249,2.8342159e-05,0.001773172376,44.995062288382,0.000117683328,0.000946907613,-0.002550462857,0.002723112957,3.689821830877,28.864824688982,-77.548160504477,82.82819620816,0.56990241315,-0.509908463802,-0.641087026846,0.064900092749,0.56990241317,-0.50990846382,-0.641087026868,0.064900092751,29.09962207308,274.916336434324,4.33582e-07,182.123842532297,0.023192686149,1.412931960047,76423.57261177393,300.0,0.031384686671,0.772023003503,0.19367478183,0.022791207282,1.646667e-06,0.011508471449,8.88704e-07,5.64e-10,25.473224966645,32023.36617484468,2.708345e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
3.8,38,1,557672.3382391419,100008.26803589766,0,7999.960179499355,-0.053750541728,45.080693267221,20.190900150125,-31.797499502589,0.238627887741,0.016053550708,5169559.240165607,-3204950.1955124266,2222061.652945903,1331.445905016224,5839.664725519134,5303.294312888778,-10.539127582763,9.336696822732,2.034751030906,-252.610241090209,0.086804514514,-0.701169824146,2.650545947872,6.138439562462,-19.785892960734,-0.732056646988,252.610119235139,0.157578152616,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000765993712,0.271325578828,45.064642904135,4.0954427e-05,0.00186988396,44.994800730727,0.000126122673,0.000967115831,-0.002615576549,0.002791497921,3.954806790769,29.482931988946,-79.527181113152,84.908517306694,0.569903139715,-0.509907032035,-0.641087684152,0.064898468802,0.569903139736,-0.509907032054,-0.641087684176,0.064898468804,29.099467104517,274.917755392764,4.3354e-07,182.125360009465,0.023190655112,1.412932695012,76418.9166409683,300.0,0.031387727026,0.772022948943,0.193673310408,0.022792852834,1.64675e-06,0.011508351755,8.88746e-07,5.64e-10,25.470733022784,32023.350530676526,2.708077e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
3.9,39,1,557672.3382391419,100008.77409730296,0,7999.958852646562,-0.052902367351,45.082829083441,20.195923406181,-31.792163176107,0.244955173463,0.016609001373,5169692.384756109,-3204366.229039875,2222591.982377192,1330.775592776914,5840.113641028252,5302.966210111383,-10.539127582763,9.336696822732,2.034751030906,-252.588947496829,0.085812642398,-0.718641234848,2.651229624597,6.09578567258,-19.781507218959,-0.742423132408,252.588843230164,0.15902870758,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000796015483,0.278515670629,45.066223482395,5.4410971e-05,0.001968602319,44.994532663105,0.000134565446,0.000987183596,-0.002680676219,0.002859836412,4.219861031482,30.096776493085,-81.505770223714,86.987434507293,0.569903885024,-0.509905560784,-0.641088359901,0.064896808201,0.569903885047,-0.509905560805,-0.641088359927,0.064896808203,29.0993083987,274.919209179688,4.33496e-07,182.126914783001,0.023188574754,1.412933447922,76414.14772157687,300.0,0.031390841844,0.772022893039,0.19367180307,0.022794538567,1.646835e-06,0.011508229134,8.8879e-07,5.64e-10,25.46818066216,32023.33464507611,2.707803e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
4.0,40,1,557672.3382391419,100009.29220533438,0,7999.957511396393,-0.052054194233,45.084965527974,20.200946470319,-31.786826481501,0.251284466615,0.017171032056,5169825.462315386,-3203782.217675772,2223122.278998203,1330.10526766733,5840.562480951649,5302.638029054133,-10.539127582763,9.336696822732,2.034751030906,-252.867265253126,0.045375676343,-0.750589121806,2.641261777009,5.991861267172,-20.823981801531,-0.74008317736,252.86727126791,0.121152749595,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.00082674617,0.285707763612,45.067798118704,6.8712133e-05,0.002069313402,44.994258086941,0.000143011618,0.001007110825,-0.002745761635,0.002928127643,4.484983612493,30.706355661122,-83.483920743516,89.064922268541,0.569904649001,-0.509904050048,-0.641089054155,0.064895111016,0.569904649026,-0.50990405007,-0.641089054183,0.064895111019,29.099145954053,274.920697811139,4.33452e-07,182.128506873655,0.023186445093,1.412934218777,75303.35055428834,300.0,0.031394031148,0.77202283579,0.193670259816,0.022796264488,1.646923e-06,0.011508103585,8.88834e-07,5.64e-10,25.465567902477,32023.318518039156,2.707522e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
4.1,41,1,557672.3382391419,100009.82235989162,0,7999.956155695267,-0.051206022369,45.087102600824,20.205969342456,-31.781489418683,0.257615753093,0.017739641536,5169958.472842153,-3203198.1614276767,2223652.5428011087,1329.434929689232,5841.011245236629,5302.309769693586,-10.539127582763,9.336696822732,2.034751030906,-252.844910575723,0.044134154597,-0.768431258511,2.642074835472,5.94718289051,-20.818913549737,-0.750113927794,252.844939800086,0.122413456802,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000858183665,0.292901843708,45.069366814516,8.3856393e-05,0.002171982594,44.993976659264,0.000151442596,0.001026691921,-0.00281427677,0.002999530779,4.749109380438,31.305542443254,-85.566318704612,91.236976737686,0.569905431567,-0.509902499824,-0.641089766978,0.06489337732,0.569905431594,-0.509902499848,-0.641089767008,0.064893377323,29.098979768761,274.922221303569,4.33407e-07,182.130136302694,0.023184266143,1.412935007578,75298.552685267,300.0,0.03139729496,0.772022777195,0.193668680644,0.022798030598,1.647012e-06,0.011507975108,8.8888e-07,5.64e-10,25.462894761463,32023.3021491324,2.707235e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
4.2,42,1,557672.3382391419,100010.36456086554,0,7999.954785597281,-0.050357851788,45.089240302099,20.21099202251,-31.776151987566,0.263948998268,0.018315173076,5170091.416335122,-3202614.060303153,2224182.773778078,1328.764578866727,5841.459933918039,5301.981432066712,-10.539127582763,9.336696822732,2.034751030906,-252.821990859482,0.04287755431,-0.786276874297,2.642878607614,5.902480074003,-20.813766724027,-0.760141425996,252.822044169423,0.123688990585,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000890322193,0.300097876292,45.070929226884,9.9844136e-05,0.002276595175,44.993688381723,0.000159877436,0.001046125809,-0.002882775414,0.003070884903,5.013316423791,31.900261442519,-87.648209824177,93.407540953871,0.569906232715,-0.509900908181,-0.641090500068,0.064891605552,0.569906232744,-0.509900908206,-0.6410905001,0.064891605556,29.098809841366,274.92377967379,4.33361e-07,182.131803091858,0.023182037921,1.412935814329,75293.64502906878,300.0,0.031400633306,0.772022717254,0.19366706555,0.022799836902,1.647103e-06,0.011507843701,8.88926e-07,5.64e-10,25.460161257984,32023.285538779586,2.706942e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
4.3,43,1,557672.3382391419,100010.9188081521,0,7999.953401102682,-0.049509682503,45.091378631856,20.216014510399,-31.770814188061,0.270284187384,0.018897625282,5170224.2927930085,-3202029.914309761,2224712.9719212847,1328.094215212736,5841.908546986985,5301.653016180258,-10.539127582763,9.336696822732,2.034751030906,-252.798506252439,0.041605885885,-0.804125825633,2.643673086562,5.857753228065,-20.80854136232,-0.770165561564,252.798584525374,0.124979329585,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000923159564,0.307295846627,45.072485357484,0.000116675747,0.002383136416,44.993393255992,0.000168316107,0.00106541241,-0.002951257309,0.003142189303,5.277603812903,32.490510216633,-89.729586244506,95.576592342232,0.569907052364,-0.509899275118,-0.641091253491,0.064889795789,0.569907052395,-0.509899275145,-0.641091253525,0.064889795792,29.098636170178,274.925372939012,4.33313e-07,182.1335072634,0.023179760442,1.412936639029,75288.62759819752,300.0,0.031404046208,0.772022655965,0.193665414532,0.022801683404,1.647196e-06,0.011507709364,8.88974e-07,5.64e-10,25.457367410938,32023.2686869757,2.706641e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
4.4,44,1,557672.3382391419,100011.48510164613,0,7999.952002211741,-0.048661514528,45.093517590149,20.221036806042,-31.76547602008,0.276621305679,0.01948699673,5170357.10221453,-3201445.723455062,2225243.137222903,1327.42383874018,5842.357084434581,5301.324522040974,-10.539127582763,9.336696822732,2.034751030906,-252.774456906254,0.040319159917,-0.821977968889,2.644458265546,5.813002763439,-20.803237503389,-0.780186224153,252.774561021003,0.126284452121,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000956693583,0.314495739969,45.074035208019,0.000134351605,0.00249159158,44.993091283773,0.000176758578,0.001084551645,-0.003019722196,0.003213443326,5.541970617437,33.076286364338,-91.810440111698,97.744110162628,0.569907890432,-0.509897600634,-0.641092027311,0.064887948105,0.569907890465,-0.509897600663,-0.641092027348,0.064887948108,29.098458753464,274.92700111683,4.33265e-07,182.135248840066,0.023177433725,1.41293748168,75283.50040545556,300.0,0.031407533693,0.772022593328,0.193663727589,0.022803570109,1.647291e-06,0.011507572096,8.89023e-07,5.64e-10,25.454513239637,32023.251593715664,2.706335e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
4.5,45,1,557672.3382391419,100012.0634412414,0,7999.950588924716,-0.047813347874,45.095657177036,20.226058909356,-31.760137483536,0.282960338379,0.020083285972,5170489.844598404,-3200861.4877466187,2225773.2696751067,1326.75344946198,5842.80554625194,5300.995949655612,-10.539127582763,9.336696822732,2.034751030906,-252.749842976196,0.039017387191,-0.839833160354,2.645234137904,5.768229091227,-20.797855186871,-0.790203303474,252.749973812972,0.127604336191,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000990922054,0.321697541567,45.075578780216,0.000152872087,0.002601945924,44.992782466791,0.000185204822,0.001103543436,-0.003088169818,0.003284646368,5.806415906374,33.65758752544,-93.89076357574,99.910075310481,0.569908746836,-0.509895884727,-0.641092821595,0.064886062577,0.569908746871,-0.509895884759,-0.641092821635,0.064886062581,29.098277589459,274.92866422522,4.33216e-07,182.137027845093,0.023175057785,1.412938342285,75278.26346394107,300.0,0.031411095786,0.772022529341,0.193662004718,0.022805497019,1.647389e-06,0.011507431897,8.89072e-07,5.64e-10,25.451598763802,32023.23425899408,2.706022e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
4.6,46,1,557672.3382391419,100012.65382682989,0,7999.949161241869,-0.046965182555,45.097797392574,20.23108082026,-31.754798578339,0.289301270707,0.020686491535,5170622.51994335,-3200277.2071919935,2226303.3692700723,1326.083047391058,5843.253932430177,5300.667299030925,-10.539127582763,9.336696822732,2.034751030906,-252.724664621178,0.037700578678,-0.857691256226,2.64600069708,5.723432622859,-20.79239445326,-0.800216689293,252.724823061579,0.128938959468,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.001025842777,0.32890123666,45.077116075828,0.000172237568,0.002714184695,44.992466806799,0.000193654807,0.001122387709,-0.003156599916,0.003355797875,6.070938748028,34.234411380838,-95.970548790592,102.074470143333,0.569909621495,-0.509894127398,-0.641093636407,0.064884139282,0.569909621533,-0.509894127431,-0.641093636449,0.064884139286,29.098092676358,274.930362282535,4.33165e-07,182.138844302211,0.023172632641,1.412939220844,75272.91678705477,300.0,0.031414732512,0.772022464004,0.193660245916,0.022807464139,1.647488e-06,0.011507288766,8.89123e-07,5.64e-10,25.448624003566,32023.21668280542,2.705702e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
4.7,47,1,557672.3382391419,100013.256258306,0,7999.947719163468,-0.046117018583,45.099938236818,20.236102538671,-31.749459304403,0.295644087876,0.021296611917,5170755.128248089,-3199692.8817987503,2226833.4359999755,1325.412632540338,5843.702242960411,5300.338570173672,-10.539127582763,9.336696822732,2.034751030906,-252.698922003562,0.036368745541,-0.87555211262,2.646757936625,5.678613770087,-20.786855343896,-0.810226271439,252.699108930558,0.130288299305,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.001061453551,0.336106810482,45.078647096632,0.000192448418,0.002828293133,44.992144305576,0.000202108505,0.001141084388,-0.003225012231,0.003426897332,6.335538210054,34.806755652564,-98.049787914274,104.237278329312,0.569910514327,-0.509892328645,-0.641094471813,0.064882178295,0.569910514367,-0.50989232868,-0.641094471857,0.0648821783,29.097904012317,274.932095307524,4.33114e-07,182.140698235653,0.023170158311,1.412940117359,75267.46038846274,300.0,0.031418443898,0.772022397314,0.193658451181,0.022809471474,1.64759e-06,0.011507142702,8.89175e-07,5.65e-10,25.445588979456,32023.198865144022,2.705376e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
