Time,Iter,Assembly_ID,Obj_name,Density,Mass,Max_stress,Yield_stress,Parent_id
3.5,35,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
3.5,35,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
3.5,35,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
3.5,35,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
3.5,35,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
3.6,36,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
3.6,36,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
3.6,36,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
3.6,36,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
3.6,36,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
3.6,36,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
3.6,36,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
3.6,36,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
3.6,36,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
3.7,37,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
3.7,37,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
3.7,37,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
3.7,37,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
3.7,37,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
3.7,37,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
3.7,37,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
3.7,37,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
3.7,37,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
3.8,38,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
3.8,38,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
3.8,38,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
3.8,38,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
3.8,38,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
3.8,38,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
3.8,38,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
3.8,38,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
3.8,38,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
3.9,39,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
3.9,39,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
3.9,39,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
3.9,39,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
3.9,39,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
3.9,39,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
3.9,39,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
3.9,39,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
3.9,39,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
4.0,40,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
4.0,40,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
4.0,40,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
4.0,40,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
4.0,40,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
4.0,40,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
4.0,40,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
4.0,40,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
4.0,40,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
4.1,41,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
4.1,41,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
4.1,41,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
4.1,41,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
4.1,41,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
4.1,41,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
4.1,41,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
4.1,41,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
4.1,41,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
4.2,42,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
4.2,42,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
4.2,42,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
4.2,42,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
4.2,42,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
4.2,42,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
4.2,42,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
4.2,42,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
4.2,42,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
4.3,43,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
4.3,43,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
4.3,43,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
4.3,43,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
4.3,43,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
4.3,43,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
4.3,43,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
4.3,43,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
4.3,43,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
4.4,44,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
4.4,44,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
4.4,44,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
4.4,44,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
4.4,44,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
4.4,44,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
4.4,44,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
4.4,44,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
4.4,44,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
4.5,45,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
4.5,45,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
4.5,45,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
4.5,45,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
4.5,45,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
4.5,45,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
4.5,45,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
4.5,45,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
4.5,45,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
4.6,46,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
4.6,46,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
4.6,46,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
4.6,46,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
4.6,46,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
4.6,46,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
4.6,46,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
4.6,46,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
4.6,46,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
4.7,47,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
4.7,47,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
4.7,47,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
4.7,47,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
4.7,47,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
4.7,47,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
4.7,47,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
4.7,47,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
4.7,47,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
4.8,48,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
4.8,48,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
4.8,48,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
4.8,48,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
4.8,48,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
4.8,48,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
4.8,48,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
4.8,48,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
4.8,48,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
4.9,49,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
4.9,49,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
4.9,49,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
4.9,49,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
4.9,49,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
4.9,49,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
4.9,49,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
4.9,49,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
4.9,49,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
5.0,50,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
5.0,50,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
5.0,50,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
5.0,50,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
5.0,50,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
5.0,50,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
5.0,50,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
5.0,50,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
5.0,50,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
5.1,51,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
5.1,51,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
5.1,51,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
5.1,51,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
5.1,51,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
5.1,51,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
5.1,51,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
5.1,51,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
5.1,51,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
5.2,52,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
5.2,52,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
5.2,52,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
5.2,52,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
5.2,52,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
5.2,52,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
5.2,52,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
5.2,52,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
5.2,52,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
5.3,53,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
5.3,53,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
5.3,53,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
5.3,53,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
5.3,53,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
5.3,53,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
5.3,53,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
5.3,53,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
5.3,53,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
5.4,54,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
5.4,54,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
5.4,54,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
5.4,54,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
5.4,54,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
5.4,54,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
5.4,54,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
5.4,54,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
5.4,54,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
5.5,55,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
5.5,55,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
5.5,55,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
5.5,55,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
5.5,55,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
5.5,55,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
5.5,55,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
5.5,55,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
5.5,55,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
5.6,56,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
5.6,56,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
5.6,56,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
5.6,56,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
5.6,56,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
5.6,56,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
5.6,56,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
5.6,56,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
5.6,56,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
5.7,57,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
5.7,57,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
5.7,57,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
5.7,57,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
5.7,57,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
5.7,57,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
5.7,57,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
5.7,57,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
5.7,57,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
5.8,58,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
5.8,58,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
5.8,58,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
5.8,58,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
5.8,58,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
5.8,58,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
5.8,58,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
5.8,58,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
5.8,58,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
5.9,59,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
5.9,59,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
5.9,59,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
5.9,59,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
5.9,59,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
5.9,59,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
5.9,59,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
5.9,59,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
5.9,59,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
6.0,60,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
6.0,60,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
6.0,60,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
6.0,60,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
6.0,60,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
6.0,60,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
6.0,60,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
6.0,60,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
6.0,60,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
6.1,61,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
6.1,61,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
6.1,61,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
6.1,61,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
6.1,61,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
6.1,61,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
6.1,61,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
6.1,61,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
6.1,61,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
6.2,62,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
6.2,62,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
6.2,62,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
6.2,62,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
6.2,62,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
6.2,62,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
6.2,62,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
6.2,62,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
6.2,62,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
6.3,63,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
6.3,63,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
6.3,63,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
6.3,63,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
6.3,63,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
6.3,63,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
6.3,63,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
6.3,63,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
6.3,63,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
6.4,64,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
6.4,64,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
6.4,64,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
6.4,64,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
6.4,64,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
6.4,64,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
6.4,64,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
6.4,64,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
6.4,64,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
6.5,65,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
6.5,65,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
6.5,65,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
6.5,65,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
6.5,65,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
6.5,65,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
6.5,65,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
6.5,65,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
6.5,65,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
6.6,66,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
6.6,66,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
6.6,66,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
6.6,66,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
6.6,66,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
6.6,66,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
6.6,66,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
6.6,66,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
6.6,66,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
6.7,67,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
6.7,67,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
6.7,67,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
6.7,67,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
6.7,67,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
6.7,67,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
6.7,67,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
6.7,67,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
6.7,67,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
6.8,68,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
6.8,68,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
6.8,68,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
6.8,68,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
6.8,68,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
6.8,68,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
6.8,68,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
6.8,68,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
6.8,68,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
6.9,69,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
6.9,69,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
6.9,69,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
6.9,69,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
6.9,69,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
6.9,69,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
6.9,69,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
6.9,69,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
6.9,69,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
7.0,70,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
7.0,70,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
7.0,70,1,ControlTests/Geometry/hinge_r.stl,150.0,2474.595927,0,0,1
7.0,70,1,ControlTests/Geometry/hinge_t.stl,150.0,1680.506826,0,0,1
7.0,70,1,ControlTests/Geometry/hinge_b.stl,150.0,2797.734029,0,0,1
7.0,70,1,ControlTests/Geometry/flap_l.stl,150.0,49423.373797,0,0,1
7.0,70,1,ControlTests/Geometry/flap_r.stl,150.0,41099.767471,0,0,1
7.0,70,1,ControlTests/Geometry/flap_t.stl,150.0,50387.863171,0,0,1
7.0,70,1,ControlTests/Geometry/flap_b.stl,150.0,40294.45009,0,0,1
7.1,71,1,ControlTests/Geometry/cube.stl,150.0,368488.849328,0,0,1
7.1,71,1,ControlTests/Geometry/hinge_l.stl,150.0,1025.197601,0,0,1
